insight_id,episode_id,episode_text,ged_value,ig_value,confidence,insight_type,cross_domain_count,domain_diversity,current_domain,current_research_area,vector_reconstruction,detection_timestamp
DETAILED_INS_0419_6413,419,"Recent research in Transfer Learning reveals new insights about financial prediction, showing promising results with practical implications for real-world deployment.",0.647900253534317,0.3,0.47395012676715853,Significant_Insight,10,1,financial prediction,Transfer Learning,"Episode_419: 中間抽象度, 集約的 (dims: [263, 116, 146, 202, 67])",2025-06-18T13:59:16.413520
DETAILED_INS_0420_6460,420,"Recent research in Adversarial Machine Learning establishes new benchmarks for educational technology, showing promising results with practical implications for real-world deployment.",0.6267958283424377,0.3,0.4633979141712189,Significant_Insight,10,1,educational technology,Adversarial Machine Learning,"Episode_420: 中間抽象度, 集約的 (dims: [304, 34, 109, 141, 249])",2025-06-18T13:59:16.460701
DETAILED_INS_0421_6509,421,"Recent research in Large Language Models achieves breakthrough performance on medical diagnosis, showing promising results with practical implications for real-world deployment.",0.7565554976463318,0.3,0.5282777488231659,Significant_Insight,0,1,medical diagnosis,Large Language Models,"Episode_421: 中間抽象度, 集約的 (dims: [13, 282, 58, 91, 281])",2025-06-18T13:59:16.509169
DETAILED_INS_0422_6553,422,"Recent research in Computer Vision introduces novel architecture for autonomous systems, showing promising results with practical implications for real-world deployment.",0.8714620172977448,0.3,0.5857310086488724,Significant_Insight,10,1,autonomous systems,Computer Vision,"Episode_422: 中間抽象度, 集約的 (dims: [55, 373, 124, 359, 302])",2025-06-18T13:59:16.553881
DETAILED_INS_0423_6598,423,"Recent research in Reinforcement Learning demonstrates significant improvements in natural language processing, showing promising results with practical implications for real-world deployment.",0.7472319304943085,0.3,0.5236159652471543,Significant_Insight,10,1,natural language processing,Reinforcement Learning,"Episode_423: 中間抽象度, 集約的 (dims: [36, 182, 77, 235, 202])",2025-06-18T13:59:16.598207
DETAILED_INS_0424_6643,424,"Recent research in Graph Neural Networks reveals new insights about computer vision, showing promising results with practical implications for real-world deployment.",0.750832736492157,0.3,0.5254163682460785,Significant_Insight,10,1,computer vision,Graph Neural Networks,"Episode_424: 中間抽象度, 集約的 (dims: [360, 184, 305, 266, 71])",2025-06-18T13:59:16.644031
DETAILED_INS_0425_6690,425,"Recent research in Federated Learning establishes new benchmarks for robotics, showing promising results with practical implications for real-world deployment.",0.6535001993179321,0.3,0.4767500996589661,Significant_Insight,10,1,robotics,Federated Learning,"Episode_425: 中間抽象度, 集約的 (dims: [309, 42, 374, 377, 1])",2025-06-18T13:59:16.690690
DETAILED_INS_0426_6738,426,"Recent research in Explainable AI achieves breakthrough performance on cybersecurity, showing promising results with practical implications for real-world deployment.",0.6540517210960388,0.3,0.47702586054801943,Significant_Insight,10,1,cybersecurity,Explainable AI,"Episode_426: 中間抽象度, 集約的 (dims: [106, 62, 379, 367, 71])",2025-06-18T13:59:16.738903
DETAILED_INS_0427_6785,427,"Recent research in Multimodal Learning introduces novel architecture for climate modeling, showing promising results with practical implications for real-world deployment.",0.8807835876941681,0.3,0.5903917938470841,Significant_Insight,10,1,climate modeling,Multimodal Learning,"Episode_427: 中間抽象度, 集約的 (dims: [285, 367, 267, 188, 181])",2025-06-18T13:59:16.785475
DETAILED_INS_0428_6835,428,"Recent research in Few-shot Learning demonstrates significant improvements in drug discovery, showing promising results with practical implications for real-world deployment.",0.6858410239219666,0.3,0.4929205119609833,Significant_Insight,10,1,drug discovery,Few-shot Learning,"Episode_428: 中間抽象度, 集約的 (dims: [183, 158, 326, 305, 201])",2025-06-18T13:59:16.835602
DETAILED_INS_0429_6879,429,"Recent research in Transfer Learning reveals new insights about financial prediction, showing promising results with practical implications for real-world deployment.",0.647900253534317,0.3,0.47395012676715853,Significant_Insight,10,1,financial prediction,Transfer Learning,"Episode_429: 中間抽象度, 集約的 (dims: [263, 116, 146, 202, 67])",2025-06-18T13:59:16.879992
DETAILED_INS_0430_6926,430,"Recent research in Adversarial Machine Learning establishes new benchmarks for educational technology, showing promising results with practical implications for real-world deployment.",0.6267958283424377,0.3,0.4633979141712189,Significant_Insight,10,1,educational technology,Adversarial Machine Learning,"Episode_430: 中間抽象度, 集約的 (dims: [304, 34, 109, 141, 249])",2025-06-18T13:59:16.926290
DETAILED_INS_0431_6973,431,"Recent research in Large Language Models achieves breakthrough performance on medical diagnosis, showing promising results with practical implications for real-world deployment.",0.7565554976463318,0.3,0.5282777488231659,Significant_Insight,0,1,medical diagnosis,Large Language Models,"Episode_431: 中間抽象度, 集約的 (dims: [13, 282, 58, 91, 281])",2025-06-18T13:59:16.973593
DETAILED_INS_0432_7017,432,"Recent research in Computer Vision introduces novel architecture for autonomous systems, showing promising results with practical implications for real-world deployment.",0.8714620172977448,0.3,0.5857310086488724,Significant_Insight,10,1,autonomous systems,Computer Vision,"Episode_432: 中間抽象度, 集約的 (dims: [55, 373, 124, 359, 302])",2025-06-18T13:59:17.017271
DETAILED_INS_0433_7061,433,"Recent research in Reinforcement Learning demonstrates significant improvements in natural language processing, showing promising results with practical implications for real-world deployment.",0.7472319304943085,0.3,0.5236159652471543,Significant_Insight,10,1,natural language processing,Reinforcement Learning,"Episode_433: 中間抽象度, 集約的 (dims: [36, 182, 77, 235, 202])",2025-06-18T13:59:17.061329
DETAILED_INS_0434_7106,434,"Recent research in Graph Neural Networks reveals new insights about computer vision, showing promising results with practical implications for real-world deployment.",0.750832736492157,0.3,0.5254163682460785,Significant_Insight,10,1,computer vision,Graph Neural Networks,"Episode_434: 中間抽象度, 集約的 (dims: [360, 184, 305, 266, 71])",2025-06-18T13:59:17.106924
DETAILED_INS_0435_7152,435,"Recent research in Federated Learning establishes new benchmarks for robotics, showing promising results with practical implications for real-world deployment.",0.6535001993179321,0.3,0.4767500996589661,Significant_Insight,10,1,robotics,Federated Learning,"Episode_435: 中間抽象度, 集約的 (dims: [309, 42, 374, 377, 1])",2025-06-18T13:59:17.152682
DETAILED_INS_0436_7199,436,"Recent research in Explainable AI achieves breakthrough performance on cybersecurity, showing promising results with practical implications for real-world deployment.",0.6540517210960388,0.3,0.47702586054801943,Significant_Insight,10,1,cybersecurity,Explainable AI,"Episode_436: 中間抽象度, 集約的 (dims: [106, 62, 379, 367, 71])",2025-06-18T13:59:17.199297
DETAILED_INS_0437_7244,437,"Recent research in Multimodal Learning introduces novel architecture for climate modeling, showing promising results with practical implications for real-world deployment.",0.8807835876941681,0.3,0.5903917938470841,Significant_Insight,10,1,climate modeling,Multimodal Learning,"Episode_437: 中間抽象度, 集約的 (dims: [285, 367, 267, 188, 181])",2025-06-18T13:59:17.244879
DETAILED_INS_0438_7291,438,"Recent research in Few-shot Learning demonstrates significant improvements in drug discovery, showing promising results with practical implications for real-world deployment.",0.6858410239219666,0.3,0.4929205119609833,Significant_Insight,10,1,drug discovery,Few-shot Learning,"Episode_438: 中間抽象度, 集約的 (dims: [183, 158, 326, 305, 201])",2025-06-18T13:59:17.291397
DETAILED_INS_0439_7335,439,"Recent research in Transfer Learning reveals new insights about financial prediction, showing promising results with practical implications for real-world deployment.",0.647900253534317,0.3,0.47395012676715853,Significant_Insight,10,1,financial prediction,Transfer Learning,"Episode_439: 中間抽象度, 集約的 (dims: [263, 116, 146, 202, 67])",2025-06-18T13:59:17.335937
DETAILED_INS_0440_7381,440,"Recent research in Adversarial Machine Learning establishes new benchmarks for educational technology, showing promising results with practical implications for real-world deployment.",0.6267958283424377,0.3,0.4633979141712189,Significant_Insight,10,1,educational technology,Adversarial Machine Learning,"Episode_440: 中間抽象度, 集約的 (dims: [304, 34, 109, 141, 249])",2025-06-18T13:59:17.381390
DETAILED_INS_0441_7427,441,"Recent research in Large Language Models achieves breakthrough performance on medical diagnosis, showing promising results with practical implications for real-world deployment.",0.7565554976463318,0.3,0.5282777488231659,Significant_Insight,0,1,medical diagnosis,Large Language Models,"Episode_441: 中間抽象度, 集約的 (dims: [13, 282, 58, 91, 281])",2025-06-18T13:59:17.427734
DETAILED_INS_0442_7472,442,"Recent research in Computer Vision introduces novel architecture for autonomous systems, showing promising results with practical implications for real-world deployment.",0.8714620172977448,0.3,0.5857310086488724,Significant_Insight,10,1,autonomous systems,Computer Vision,"Episode_442: 中間抽象度, 集約的 (dims: [55, 373, 124, 359, 302])",2025-06-18T13:59:17.472249
DETAILED_INS_0443_7517,443,"Recent research in Reinforcement Learning demonstrates significant improvements in natural language processing, showing promising results with practical implications for real-world deployment.",0.7472319304943085,0.3,0.5236159652471543,Significant_Insight,10,1,natural language processing,Reinforcement Learning,"Episode_443: 中間抽象度, 集約的 (dims: [36, 182, 77, 235, 202])",2025-06-18T13:59:17.517121
DETAILED_INS_0444_7562,444,"Recent research in Graph Neural Networks reveals new insights about computer vision, showing promising results with practical implications for real-world deployment.",0.750832736492157,0.3,0.5254163682460785,Significant_Insight,10,1,computer vision,Graph Neural Networks,"Episode_444: 中間抽象度, 集約的 (dims: [360, 184, 305, 266, 71])",2025-06-18T13:59:17.562652
DETAILED_INS_0445_7608,445,"Recent research in Federated Learning establishes new benchmarks for robotics, showing promising results with practical implications for real-world deployment.",0.6535001993179321,0.3,0.4767500996589661,Significant_Insight,10,1,robotics,Federated Learning,"Episode_445: 中間抽象度, 集約的 (dims: [309, 42, 374, 377, 1])",2025-06-18T13:59:17.608900
DETAILED_INS_0446_7656,446,"Recent research in Explainable AI achieves breakthrough performance on cybersecurity, showing promising results with practical implications for real-world deployment.",0.6540517210960388,0.3,0.47702586054801943,Significant_Insight,10,1,cybersecurity,Explainable AI,"Episode_446: 中間抽象度, 集約的 (dims: [106, 62, 379, 367, 71])",2025-06-18T13:59:17.656233
DETAILED_INS_0447_7701,447,"Recent research in Multimodal Learning introduces novel architecture for climate modeling, showing promising results with practical implications for real-world deployment.",0.8807835876941681,0.3,0.5903917938470841,Significant_Insight,10,1,climate modeling,Multimodal Learning,"Episode_447: 中間抽象度, 集約的 (dims: [285, 367, 267, 188, 181])",2025-06-18T13:59:17.701434
DETAILED_INS_0448_7747,448,"Recent research in Few-shot Learning demonstrates significant improvements in drug discovery, showing promising results with practical implications for real-world deployment.",0.6858410239219666,0.3,0.4929205119609833,Significant_Insight,10,1,drug discovery,Few-shot Learning,"Episode_448: 中間抽象度, 集約的 (dims: [183, 158, 326, 305, 201])",2025-06-18T13:59:17.747830
DETAILED_INS_0449_7793,449,"Recent research in Transfer Learning reveals new insights about financial prediction, showing promising results with practical implications for real-world deployment.",0.647900253534317,0.3,0.47395012676715853,Significant_Insight,10,1,financial prediction,Transfer Learning,"Episode_449: 中間抽象度, 集約的 (dims: [263, 116, 146, 202, 67])",2025-06-18T13:59:17.793778
DETAILED_INS_0450_7840,450,"Recent research in Adversarial Machine Learning establishes new benchmarks for educational technology, showing promising results with practical implications for real-world deployment.",0.6267958283424377,0.3,0.4633979141712189,Significant_Insight,10,1,educational technology,Adversarial Machine Learning,"Episode_450: 中間抽象度, 集約的 (dims: [304, 34, 109, 141, 249])",2025-06-18T13:59:17.840664
DETAILED_INS_0451_7887,451,"Recent research in Large Language Models achieves breakthrough performance on medical diagnosis, showing promising results with practical implications for real-world deployment.",0.7565554976463318,0.3,0.5282777488231659,Significant_Insight,0,1,medical diagnosis,Large Language Models,"Episode_451: 中間抽象度, 集約的 (dims: [13, 282, 58, 91, 281])",2025-06-18T13:59:17.887812
DETAILED_INS_0452_7931,452,"Recent research in Computer Vision introduces novel architecture for autonomous systems, showing promising results with practical implications for real-world deployment.",0.8714620172977448,0.3,0.5857310086488724,Significant_Insight,10,1,autonomous systems,Computer Vision,"Episode_452: 中間抽象度, 集約的 (dims: [55, 373, 124, 359, 302])",2025-06-18T13:59:17.931804
DETAILED_INS_0453_7975,453,"Recent research in Reinforcement Learning demonstrates significant improvements in natural language processing, showing promising results with practical implications for real-world deployment.",0.7472319304943085,0.3,0.5236159652471543,Significant_Insight,10,1,natural language processing,Reinforcement Learning,"Episode_453: 中間抽象度, 集約的 (dims: [36, 182, 77, 235, 202])",2025-06-18T13:59:17.975868
DETAILED_INS_0454_8020,454,"Recent research in Graph Neural Networks reveals new insights about computer vision, showing promising results with practical implications for real-world deployment.",0.750832736492157,0.3,0.5254163682460785,Significant_Insight,10,1,computer vision,Graph Neural Networks,"Episode_454: 中間抽象度, 集約的 (dims: [360, 184, 305, 266, 71])",2025-06-18T13:59:18.020837
DETAILED_INS_0455_8064,455,"Recent research in Federated Learning establishes new benchmarks for robotics, showing promising results with practical implications for real-world deployment.",0.6535001993179321,0.3,0.4767500996589661,Significant_Insight,10,1,robotics,Federated Learning,"Episode_455: 中間抽象度, 集約的 (dims: [309, 42, 374, 377, 1])",2025-06-18T13:59:18.064588
DETAILED_INS_0456_8110,456,"Recent research in Explainable AI achieves breakthrough performance on cybersecurity, showing promising results with practical implications for real-world deployment.",0.6540517210960388,0.3,0.47702586054801943,Significant_Insight,10,1,cybersecurity,Explainable AI,"Episode_456: 中間抽象度, 集約的 (dims: [106, 62, 379, 367, 71])",2025-06-18T13:59:18.110562
DETAILED_INS_0457_8156,457,"Recent research in Multimodal Learning introduces novel architecture for climate modeling, showing promising results with practical implications for real-world deployment.",0.8807835876941681,0.3,0.5903917938470841,Significant_Insight,10,1,climate modeling,Multimodal Learning,"Episode_457: 中間抽象度, 集約的 (dims: [285, 367, 267, 188, 181])",2025-06-18T13:59:18.156315
DETAILED_INS_0458_8202,458,"Recent research in Few-shot Learning demonstrates significant improvements in drug discovery, showing promising results with practical implications for real-world deployment.",0.6858410239219666,0.3,0.4929205119609833,Significant_Insight,10,1,drug discovery,Few-shot Learning,"Episode_458: 中間抽象度, 集約的 (dims: [183, 158, 326, 305, 201])",2025-06-18T13:59:18.203043
DETAILED_INS_0459_8248,459,"Recent research in Transfer Learning reveals new insights about financial prediction, showing promising results with practical implications for real-world deployment.",0.647900253534317,0.3,0.47395012676715853,Significant_Insight,10,1,financial prediction,Transfer Learning,"Episode_459: 中間抽象度, 集約的 (dims: [263, 116, 146, 202, 67])",2025-06-18T13:59:18.248218
DETAILED_INS_0460_8295,460,"Recent research in Adversarial Machine Learning establishes new benchmarks for educational technology, showing promising results with practical implications for real-world deployment.",0.6267958283424377,0.3,0.4633979141712189,Significant_Insight,10,1,educational technology,Adversarial Machine Learning,"Episode_460: 中間抽象度, 集約的 (dims: [304, 34, 109, 141, 249])",2025-06-18T13:59:18.295642
DETAILED_INS_0461_8342,461,"Recent research in Large Language Models achieves breakthrough performance on medical diagnosis, showing promising results with practical implications for real-world deployment.",0.7565554976463318,0.3,0.5282777488231659,Significant_Insight,0,1,medical diagnosis,Large Language Models,"Episode_461: 中間抽象度, 集約的 (dims: [13, 282, 58, 91, 281])",2025-06-18T13:59:18.342662
DETAILED_INS_0462_8386,462,"Recent research in Computer Vision introduces novel architecture for autonomous systems, showing promising results with practical implications for real-world deployment.",0.8714620172977448,0.3,0.5857310086488724,Significant_Insight,10,1,autonomous systems,Computer Vision,"Episode_462: 中間抽象度, 集約的 (dims: [55, 373, 124, 359, 302])",2025-06-18T13:59:18.386263
DETAILED_INS_0463_8430,463,"Recent research in Reinforcement Learning demonstrates significant improvements in natural language processing, showing promising results with practical implications for real-world deployment.",0.7472319304943085,0.3,0.5236159652471543,Significant_Insight,10,1,natural language processing,Reinforcement Learning,"Episode_463: 中間抽象度, 集約的 (dims: [36, 182, 77, 235, 202])",2025-06-18T13:59:18.430405
DETAILED_INS_0464_8477,464,"Recent research in Graph Neural Networks reveals new insights about computer vision, showing promising results with practical implications for real-world deployment.",0.750832736492157,0.3,0.5254163682460785,Significant_Insight,10,1,computer vision,Graph Neural Networks,"Episode_464: 中間抽象度, 集約的 (dims: [360, 184, 305, 266, 71])",2025-06-18T13:59:18.477546
DETAILED_INS_0465_8524,465,"Recent research in Federated Learning establishes new benchmarks for robotics, showing promising results with practical implications for real-world deployment.",0.6535001993179321,0.3,0.4767500996589661,Significant_Insight,10,1,robotics,Federated Learning,"Episode_465: 中間抽象度, 集約的 (dims: [309, 42, 374, 377, 1])",2025-06-18T13:59:18.524813
DETAILED_INS_0466_8575,466,"Recent research in Explainable AI achieves breakthrough performance on cybersecurity, showing promising results with practical implications for real-world deployment.",0.6540517210960388,0.3,0.47702586054801943,Significant_Insight,10,1,cybersecurity,Explainable AI,"Episode_466: 中間抽象度, 集約的 (dims: [106, 62, 379, 367, 71])",2025-06-18T13:59:18.575279
DETAILED_INS_0467_8626,467,"Recent research in Multimodal Learning introduces novel architecture for climate modeling, showing promising results with practical implications for real-world deployment.",0.8807835876941681,0.3,0.5903917938470841,Significant_Insight,10,1,climate modeling,Multimodal Learning,"Episode_467: 中間抽象度, 集約的 (dims: [285, 367, 267, 188, 181])",2025-06-18T13:59:18.626142
DETAILED_INS_0468_8677,468,"Recent research in Few-shot Learning demonstrates significant improvements in drug discovery, showing promising results with practical implications for real-world deployment.",0.6858410239219666,0.3,0.4929205119609833,Significant_Insight,10,1,drug discovery,Few-shot Learning,"Episode_468: 中間抽象度, 集約的 (dims: [183, 158, 326, 305, 201])",2025-06-18T13:59:18.677849
DETAILED_INS_0469_8727,469,"Recent research in Transfer Learning reveals new insights about financial prediction, showing promising results with practical implications for real-world deployment.",0.647900253534317,0.3,0.47395012676715853,Significant_Insight,10,1,financial prediction,Transfer Learning,"Episode_469: 中間抽象度, 集約的 (dims: [263, 116, 146, 202, 67])",2025-06-18T13:59:18.727835
DETAILED_INS_0470_8775,470,"Recent research in Adversarial Machine Learning establishes new benchmarks for educational technology, showing promising results with practical implications for real-world deployment.",0.6267958283424377,0.3,0.4633979141712189,Significant_Insight,10,1,educational technology,Adversarial Machine Learning,"Episode_470: 中間抽象度, 集約的 (dims: [304, 34, 109, 141, 249])",2025-06-18T13:59:18.775078
DETAILED_INS_0471_8823,471,"Recent research in Large Language Models achieves breakthrough performance on medical diagnosis, showing promising results with practical implications for real-world deployment.",0.7565554976463318,0.3,0.5282777488231659,Significant_Insight,0,1,medical diagnosis,Large Language Models,"Episode_471: 中間抽象度, 集約的 (dims: [13, 282, 58, 91, 281])",2025-06-18T13:59:18.823198
DETAILED_INS_0472_8868,472,"Recent research in Computer Vision introduces novel architecture for autonomous systems, showing promising results with practical implications for real-world deployment.",0.8714620172977448,0.3,0.5857310086488724,Significant_Insight,10,1,autonomous systems,Computer Vision,"Episode_472: 中間抽象度, 集約的 (dims: [55, 373, 124, 359, 302])",2025-06-18T13:59:18.868386
DETAILED_INS_0473_8912,473,"Recent research in Reinforcement Learning demonstrates significant improvements in natural language processing, showing promising results with practical implications for real-world deployment.",0.7472319304943085,0.3,0.5236159652471543,Significant_Insight,10,1,natural language processing,Reinforcement Learning,"Episode_473: 中間抽象度, 集約的 (dims: [36, 182, 77, 235, 202])",2025-06-18T13:59:18.912755
DETAILED_INS_0474_8957,474,"Recent research in Graph Neural Networks reveals new insights about computer vision, showing promising results with practical implications for real-world deployment.",0.750832736492157,0.3,0.5254163682460785,Significant_Insight,10,1,computer vision,Graph Neural Networks,"Episode_474: 中間抽象度, 集約的 (dims: [360, 184, 305, 266, 71])",2025-06-18T13:59:18.957748
DETAILED_INS_0475_9001,475,"Recent research in Federated Learning establishes new benchmarks for robotics, showing promising results with practical implications for real-world deployment.",0.6535001993179321,0.3,0.4767500996589661,Significant_Insight,10,1,robotics,Federated Learning,"Episode_475: 中間抽象度, 集約的 (dims: [309, 42, 374, 377, 1])",2025-06-18T13:59:19.001754
DETAILED_INS_0476_9046,476,"Recent research in Explainable AI achieves breakthrough performance on cybersecurity, showing promising results with practical implications for real-world deployment.",0.6540517210960388,0.3,0.47702586054801943,Significant_Insight,10,1,cybersecurity,Explainable AI,"Episode_476: 中間抽象度, 集約的 (dims: [106, 62, 379, 367, 71])",2025-06-18T13:59:19.047016
DETAILED_INS_0477_9092,477,"Recent research in Multimodal Learning introduces novel architecture for climate modeling, showing promising results with practical implications for real-world deployment.",0.8807835876941681,0.3,0.5903917938470841,Significant_Insight,10,1,climate modeling,Multimodal Learning,"Episode_477: 中間抽象度, 集約的 (dims: [285, 367, 267, 188, 181])",2025-06-18T13:59:19.092854
DETAILED_INS_0478_9138,478,"Recent research in Few-shot Learning demonstrates significant improvements in drug discovery, showing promising results with practical implications for real-world deployment.",0.6858410239219666,0.3,0.4929205119609833,Significant_Insight,10,1,drug discovery,Few-shot Learning,"Episode_478: 中間抽象度, 集約的 (dims: [183, 158, 326, 305, 201])",2025-06-18T13:59:19.138632
DETAILED_INS_0479_9183,479,"Recent research in Transfer Learning reveals new insights about financial prediction, showing promising results with practical implications for real-world deployment.",0.647900253534317,0.3,0.47395012676715853,Significant_Insight,10,1,financial prediction,Transfer Learning,"Episode_479: 中間抽象度, 集約的 (dims: [263, 116, 146, 202, 67])",2025-06-18T13:59:19.183637
DETAILED_INS_0480_9229,480,"Recent research in Adversarial Machine Learning establishes new benchmarks for educational technology, showing promising results with practical implications for real-world deployment.",0.6267958283424377,0.3,0.4633979141712189,Significant_Insight,10,1,educational technology,Adversarial Machine Learning,"Episode_480: 中間抽象度, 集約的 (dims: [304, 34, 109, 141, 249])",2025-06-18T13:59:19.229489
DETAILED_INS_0481_9275,481,"Recent research in Large Language Models achieves breakthrough performance on medical diagnosis, showing promising results with practical implications for real-world deployment.",0.7565554976463318,0.3,0.5282777488231659,Significant_Insight,0,1,medical diagnosis,Large Language Models,"Episode_481: 中間抽象度, 集約的 (dims: [13, 282, 58, 91, 281])",2025-06-18T13:59:19.275811
DETAILED_INS_0482_9321,482,"Recent research in Computer Vision introduces novel architecture for autonomous systems, showing promising results with practical implications for real-world deployment.",0.8714620172977448,0.3,0.5857310086488724,Significant_Insight,10,1,autonomous systems,Computer Vision,"Episode_482: 中間抽象度, 集約的 (dims: [55, 373, 124, 359, 302])",2025-06-18T13:59:19.321347
DETAILED_INS_0483_9365,483,"Recent research in Reinforcement Learning demonstrates significant improvements in natural language processing, showing promising results with practical implications for real-world deployment.",0.7472319304943085,0.3,0.5236159652471543,Significant_Insight,10,1,natural language processing,Reinforcement Learning,"Episode_483: 中間抽象度, 集約的 (dims: [36, 182, 77, 235, 202])",2025-06-18T13:59:19.365091
DETAILED_INS_0484_9409,484,"Recent research in Graph Neural Networks reveals new insights about computer vision, showing promising results with practical implications for real-world deployment.",0.750832736492157,0.3,0.5254163682460785,Significant_Insight,10,1,computer vision,Graph Neural Networks,"Episode_484: 中間抽象度, 集約的 (dims: [360, 184, 305, 266, 71])",2025-06-18T13:59:19.409434
DETAILED_INS_0485_9453,485,"Recent research in Federated Learning establishes new benchmarks for robotics, showing promising results with practical implications for real-world deployment.",0.6535001993179321,0.3,0.4767500996589661,Significant_Insight,10,1,robotics,Federated Learning,"Episode_485: 中間抽象度, 集約的 (dims: [309, 42, 374, 377, 1])",2025-06-18T13:59:19.453991
DETAILED_INS_0486_9499,486,"Recent research in Explainable AI achieves breakthrough performance on cybersecurity, showing promising results with practical implications for real-world deployment.",0.6540517210960388,0.3,0.47702586054801943,Significant_Insight,10,1,cybersecurity,Explainable AI,"Episode_486: 中間抽象度, 集約的 (dims: [106, 62, 379, 367, 71])",2025-06-18T13:59:19.499627
DETAILED_INS_0487_9544,487,"Recent research in Multimodal Learning introduces novel architecture for climate modeling, showing promising results with practical implications for real-world deployment.",0.8807835876941681,0.3,0.5903917938470841,Significant_Insight,10,1,climate modeling,Multimodal Learning,"Episode_487: 中間抽象度, 集約的 (dims: [285, 367, 267, 188, 181])",2025-06-18T13:59:19.544436
DETAILED_INS_0488_9590,488,"Recent research in Few-shot Learning demonstrates significant improvements in drug discovery, showing promising results with practical implications for real-world deployment.",0.6858410239219666,0.3,0.4929205119609833,Significant_Insight,10,1,drug discovery,Few-shot Learning,"Episode_488: 中間抽象度, 集約的 (dims: [183, 158, 326, 305, 201])",2025-06-18T13:59:19.590708
DETAILED_INS_0489_9636,489,"Recent research in Transfer Learning reveals new insights about financial prediction, showing promising results with practical implications for real-world deployment.",0.647900253534317,0.3,0.47395012676715853,Significant_Insight,10,1,financial prediction,Transfer Learning,"Episode_489: 中間抽象度, 集約的 (dims: [263, 116, 146, 202, 67])",2025-06-18T13:59:19.636401
DETAILED_INS_0490_9682,490,"Recent research in Adversarial Machine Learning establishes new benchmarks for educational technology, showing promising results with practical implications for real-world deployment.",0.6267958283424377,0.3,0.4633979141712189,Significant_Insight,10,1,educational technology,Adversarial Machine Learning,"Episode_490: 中間抽象度, 集約的 (dims: [304, 34, 109, 141, 249])",2025-06-18T13:59:19.682805
DETAILED_INS_0491_9729,491,"Recent research in Large Language Models achieves breakthrough performance on medical diagnosis, showing promising results with practical implications for real-world deployment.",0.7565554976463318,0.3,0.5282777488231659,Significant_Insight,0,1,medical diagnosis,Large Language Models,"Episode_491: 中間抽象度, 集約的 (dims: [13, 282, 58, 91, 281])",2025-06-18T13:59:19.729854
DETAILED_INS_0492_9775,492,"Recent research in Computer Vision introduces novel architecture for autonomous systems, showing promising results with practical implications for real-world deployment.",0.8714620172977448,0.3,0.5857310086488724,Significant_Insight,10,1,autonomous systems,Computer Vision,"Episode_492: 中間抽象度, 集約的 (dims: [55, 373, 124, 359, 302])",2025-06-18T13:59:19.775076
DETAILED_INS_0493_9821,493,"Recent research in Reinforcement Learning demonstrates significant improvements in natural language processing, showing promising results with practical implications for real-world deployment.",0.7472319304943085,0.3,0.5236159652471543,Significant_Insight,10,1,natural language processing,Reinforcement Learning,"Episode_493: 中間抽象度, 集約的 (dims: [36, 182, 77, 235, 202])",2025-06-18T13:59:19.821401
DETAILED_INS_0494_9866,494,"Recent research in Graph Neural Networks reveals new insights about computer vision, showing promising results with practical implications for real-world deployment.",0.750832736492157,0.3,0.5254163682460785,Significant_Insight,10,1,computer vision,Graph Neural Networks,"Episode_494: 中間抽象度, 集約的 (dims: [360, 184, 305, 266, 71])",2025-06-18T13:59:19.866604
DETAILED_INS_0495_9911,495,"Recent research in Federated Learning establishes new benchmarks for robotics, showing promising results with practical implications for real-world deployment.",0.6535001993179321,0.3,0.4767500996589661,Significant_Insight,10,1,robotics,Federated Learning,"Episode_495: 中間抽象度, 集約的 (dims: [309, 42, 374, 377, 1])",2025-06-18T13:59:19.911208
DETAILED_INS_0496_9957,496,"Recent research in Explainable AI achieves breakthrough performance on cybersecurity, showing promising results with practical implications for real-world deployment.",0.6540517210960388,0.3,0.47702586054801943,Significant_Insight,10,1,cybersecurity,Explainable AI,"Episode_496: 中間抽象度, 集約的 (dims: [106, 62, 379, 367, 71])",2025-06-18T13:59:19.957740
DETAILED_INS_0497_2,497,"Recent research in Multimodal Learning introduces novel architecture for climate modeling, showing promising results with practical implications for real-world deployment.",0.8807835876941681,0.3,0.5903917938470841,Significant_Insight,10,1,climate modeling,Multimodal Learning,"Episode_497: 中間抽象度, 集約的 (dims: [285, 367, 267, 188, 181])",2025-06-18T13:59:20.002447
DETAILED_INS_0498_48,498,"Recent research in Few-shot Learning demonstrates significant improvements in drug discovery, showing promising results with practical implications for real-world deployment.",0.6858410239219666,0.3,0.4929205119609833,Significant_Insight,10,1,drug discovery,Few-shot Learning,"Episode_498: 中間抽象度, 集約的 (dims: [183, 158, 326, 305, 201])",2025-06-18T13:59:20.048278
DETAILED_INS_0499_93,499,"Recent research in Transfer Learning reveals new insights about financial prediction, showing promising results with practical implications for real-world deployment.",0.647900253534317,0.3,0.47395012676715853,Significant_Insight,10,1,financial prediction,Transfer Learning,"Episode_499: 中間抽象度, 集約的 (dims: [263, 116, 146, 202, 67])",2025-06-18T13:59:20.093961
DETAILED_INS_0500_139,500,"Recent research in Adversarial Machine Learning establishes new benchmarks for educational technology, showing promising results with practical implications for real-world deployment.",0.6267958283424377,0.3,0.4633979141712189,Significant_Insight,10,1,educational technology,Adversarial Machine Learning,"Episode_500: 中間抽象度, 集約的 (dims: [304, 34, 109, 141, 249])",2025-06-18T13:59:20.139968
