current_episode_id,current_domain,timestamp,rank_1_episode_id,rank_1_similarity,rank_1_domain,rank_1_research_area,rank_1_is_cross_domain,rank_1_edge_weight,rank_1_connection_type,rank_2_episode_id,rank_2_similarity,rank_2_domain,rank_2_research_area,rank_2_is_cross_domain,rank_2_edge_weight,rank_2_connection_type,rank_3_episode_id,rank_3_similarity,rank_3_domain,rank_3_research_area,rank_3_is_cross_domain,rank_3_edge_weight,rank_3_connection_type,rank_4_episode_id,rank_4_similarity,rank_4_domain,rank_4_research_area,rank_4_is_cross_domain,rank_4_edge_weight,rank_4_connection_type,rank_5_episode_id,rank_5_similarity,rank_5_domain,rank_5_research_area,rank_5_is_cross_domain,rank_5_edge_weight,rank_5_connection_type,rank_6_episode_id,rank_6_similarity,rank_6_domain,rank_6_research_area,rank_6_is_cross_domain,rank_6_edge_weight,rank_6_connection_type,rank_7_episode_id,rank_7_similarity,rank_7_domain,rank_7_research_area,rank_7_is_cross_domain,rank_7_edge_weight,rank_7_connection_type,rank_8_episode_id,rank_8_similarity,rank_8_domain,rank_8_research_area,rank_8_is_cross_domain,rank_8_edge_weight,rank_8_connection_type,rank_9_episode_id,rank_9_similarity,rank_9_domain,rank_9_research_area,rank_9_is_cross_domain,rank_9_edge_weight,rank_9_connection_type,rank_10_episode_id,rank_10_similarity,rank_10_domain,rank_10_research_area,rank_10_is_cross_domain,rank_10_edge_weight,rank_10_connection_type
16,biomedical research,2025-06-19T02:30:02.123119,,,,,,,,,,,,,,,9.0,2.1867127418518066,educational technology,Transfer Learning,True,2.1867127418518066,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,biomedical research,2025-06-19T02:30:02.123119,,,,,,,,,,,,,,,,,,,,,,5.0,2.0705201625823975,cybersecurity,Federated Learning,True,2.0705201625823975,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,biomedical research,2025-06-19T02:30:02.123119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,2.003286123275757,healthcare AI,Quantum Computing,True,2.003286123275757,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,biomedical research,2025-06-19T02:30:02.123119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.1323697566986084,climate modeling,Explainable AI,True,2.1323697566986084,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,biomedical research,2025-06-19T02:30:02.123119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.089397430419922,drug discovery,Multimodal Learning,True,2.089397430419922,cross_domain,,,,,,,,,,,,,,,,,,,,,
16,biomedical research,2025-06-19T02:30:02.123119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0251197814941406,space exploration,Edge AI,True,2.0251197814941406,cross_domain,,,,,,,,,,,,,,
16,biomedical research,2025-06-19T02:30:02.123119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0379953384399414,financial prediction,Few-shot Learning,True,2.0379953384399414,cross_domain,,,,,,,
16,biomedical research,2025-06-19T02:30:02.123119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,2.1071414947509766,industrial automation,Adversarial Learning,True,2.1071414947509766,cross_domain
17,environmental monitoring,2025-06-19T02:30:02.165420,3.0,2.240741014480591,computer vision,Reinforcement Learning,True,2.240741014480591,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,environmental monitoring,2025-06-19T02:30:02.165420,,,,,,,,15.0,2.1351988315582275,biomedical research,Causal Inference,True,2.1351988315582275,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,environmental monitoring,2025-06-19T02:30:02.165420,,,,,,,,,,,,,,,10.0,2.290904998779297,smart cities,Meta-Learning,True,2.290904998779297,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,environmental monitoring,2025-06-19T02:30:02.165420,,,,,,,,,,,,,,,,,,,,,,9.0,2.1027309894561768,educational technology,Transfer Learning,True,2.1027309894561768,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,environmental monitoring,2025-06-19T02:30:02.165420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.108217239379883,climate modeling,Explainable AI,True,2.108217239379883,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,environmental monitoring,2025-06-19T02:30:02.165420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9455466270446777,healthcare AI,Quantum Computing,True,1.9455466270446777,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,environmental monitoring,2025-06-19T02:30:02.165420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.972060203552246,cybersecurity,Federated Learning,True,1.972060203552246,cross_domain,,,,,,,,,,,,,,,,,,,,,
17,environmental monitoring,2025-06-19T02:30:02.165420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.077369213104248,drug discovery,Multimodal Learning,True,2.077369213104248,cross_domain,,,,,,,,,,,,,,
17,environmental monitoring,2025-06-19T02:30:02.165420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0015647411346436,space exploration,Edge AI,True,2.0015647411346436,cross_domain,,,,,,,
17,environmental monitoring,2025-06-19T02:30:02.165420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.9007835388183594,agricultural technology,Neuromorphic Computing,True,1.9007835388183594,cross_domain
18,social network analysis,2025-06-19T02:30:02.207964,3.0,2.2617347240448,computer vision,Reinforcement Learning,True,2.2617347240448,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,social network analysis,2025-06-19T02:30:02.207964,,,,,,,,16.0,2.1473371982574463,environmental monitoring,Continual Learning,True,2.1473371982574463,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,social network analysis,2025-06-19T02:30:02.207964,,,,,,,,,,,,,,,15.0,2.1371824741363525,biomedical research,Causal Inference,True,2.1371824741363525,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,social network analysis,2025-06-19T02:30:02.207964,,,,,,,,,,,,,,,,,,,,,,10.0,2.299255847930908,smart cities,Meta-Learning,True,2.299255847930908,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,social network analysis,2025-06-19T02:30:02.207964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.062802791595459,cybersecurity,Federated Learning,True,2.062802791595459,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,social network analysis,2025-06-19T02:30:02.207964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.1399645805358887,educational technology,Transfer Learning,True,2.1399645805358887,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,social network analysis,2025-06-19T02:30:02.207964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9657179117202759,healthcare AI,Quantum Computing,True,1.9657179117202759,cross_domain,,,,,,,,,,,,,,,,,,,,,
18,social network analysis,2025-06-19T02:30:02.207964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.1196513175964355,climate modeling,Explainable AI,True,2.1196513175964355,cross_domain,,,,,,,,,,,,,,
18,social network analysis,2025-06-19T02:30:02.207964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.086744785308838,drug discovery,Multimodal Learning,True,2.086744785308838,cross_domain,,,,,,,
18,social network analysis,2025-06-19T02:30:02.207964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0338194370269775,space exploration,Edge AI,True,2.0338194370269775,cross_domain
19,genome analysis,2025-06-19T02:30:02.250392,3.0,2.2888741493225098,computer vision,Reinforcement Learning,True,2.2888741493225098,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,genome analysis,2025-06-19T02:30:02.250392,,,,,,,,16.0,2.1626296043395996,environmental monitoring,Continual Learning,True,2.1626296043395996,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,genome analysis,2025-06-19T02:30:02.250392,,,,,,,,,,,,,,,15.0,2.189589023590088,biomedical research,Causal Inference,True,2.189589023590088,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,genome analysis,2025-06-19T02:30:02.250392,,,,,,,,,,,,,,,,,,,,,,10.0,2.3354859352111816,smart cities,Meta-Learning,True,2.3354859352111816,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,genome analysis,2025-06-19T02:30:02.250392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.161386251449585,educational technology,Transfer Learning,True,2.161386251449585,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,genome analysis,2025-06-19T02:30:02.250392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0263829231262207,cybersecurity,Federated Learning,True,2.0263829231262207,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,genome analysis,2025-06-19T02:30:02.250392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.0462989807128906,social network analysis,Self-Supervised Learning,True,2.0462989807128906,cross_domain,,,,,,,,,,,,,,,,,,,,,
19,genome analysis,2025-06-19T02:30:02.250392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.1165153980255127,climate modeling,Explainable AI,True,2.1165153980255127,cross_domain,,,,,,,,,,,,,,
19,genome analysis,2025-06-19T02:30:02.250392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.108058452606201,drug discovery,Multimodal Learning,True,2.108058452606201,cross_domain,,,,,,,
19,genome analysis,2025-06-19T02:30:02.250392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.955263614654541,healthcare AI,Quantum Computing,True,1.955263614654541,cross_domain
20,material science,2025-06-19T02:30:02.292631,3.0,2.2834877967834473,computer vision,Reinforcement Learning,True,2.2834877967834473,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,material science,2025-06-19T02:30:02.292631,,,,,,,,15.0,2.2119994163513184,biomedical research,Causal Inference,True,2.2119994163513184,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,material science,2025-06-19T02:30:02.292631,,,,,,,,,,,,,,,16.0,2.1825361251831055,environmental monitoring,Continual Learning,True,2.1825361251831055,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,material science,2025-06-19T02:30:02.292631,,,,,,,,,,,,,,,,,,,,,,18.0,2.030700922012329,genome analysis,Large Language Models,True,2.030700922012329,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,material science,2025-06-19T02:30:02.292631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.3173558712005615,smart cities,Meta-Learning,True,2.3173558712005615,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,material science,2025-06-19T02:30:02.292631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.1942715644836426,educational technology,Transfer Learning,True,2.1942715644836426,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,material science,2025-06-19T02:30:02.292631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0600099563598633,cybersecurity,Federated Learning,True,2.0600099563598633,cross_domain,,,,,,,,,,,,,,,,,,,,,
20,material science,2025-06-19T02:30:02.292631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.057741641998291,social network analysis,Self-Supervised Learning,True,2.057741641998291,cross_domain,,,,,,,,,,,,,,
20,material science,2025-06-19T02:30:02.292631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.1339271068573,climate modeling,Explainable AI,True,2.1339271068573,cross_domain,,,,,,,
20,material science,2025-06-19T02:30:02.292631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.1147637367248535,drug discovery,Multimodal Learning,True,2.1147637367248535,cross_domain
21,energy optimization,2025-06-19T02:30:02.334997,19.0,2.1929702758789062,material science,Computer Vision,True,2.1929702758789062,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,energy optimization,2025-06-19T02:30:02.334997,,,,,,,,15.0,2.175665855407715,biomedical research,Causal Inference,True,2.175665855407715,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,energy optimization,2025-06-19T02:30:02.334997,,,,,,,,,,,,,,,16.0,2.1432690620422363,environmental monitoring,Continual Learning,True,2.1432690620422363,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,energy optimization,2025-06-19T02:30:02.334997,,,,,,,,,,,,,,,,,,,,,,3.0,2.201266050338745,computer vision,Reinforcement Learning,True,2.201266050338745,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,energy optimization,2025-06-19T02:30:02.334997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,2.0214171409606934,genome analysis,Large Language Models,True,2.0214171409606934,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,energy optimization,2025-06-19T02:30:02.334997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.261136531829834,smart cities,Meta-Learning,True,2.261136531829834,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,energy optimization,2025-06-19T02:30:02.334997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.175896167755127,educational technology,Transfer Learning,True,2.175896167755127,cross_domain,,,,,,,,,,,,,,,,,,,,,
21,energy optimization,2025-06-19T02:30:02.334997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.033895969390869,cybersecurity,Federated Learning,True,2.033895969390869,cross_domain,,,,,,,,,,,,,,
21,energy optimization,2025-06-19T02:30:02.334997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.027733564376831,social network analysis,Self-Supervised Learning,True,2.027733564376831,cross_domain,,,,,,,
21,energy optimization,2025-06-19T02:30:02.334997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9244301319122314,healthcare AI,Quantum Computing,True,1.9244301319122314,cross_domain
22,medical diagnosis,2025-06-19T02:30:02.377267,19.0,2.1913695335388184,material science,Computer Vision,True,2.1913695335388184,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,medical diagnosis,2025-06-19T02:30:02.377267,,,,,,,,3.0,2.2658329010009766,computer vision,Reinforcement Learning,True,2.2658329010009766,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,medical diagnosis,2025-06-19T02:30:02.377267,,,,,,,,,,,,,,,16.0,2.1538944244384766,environmental monitoring,Continual Learning,True,2.1538944244384766,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,medical diagnosis,2025-06-19T02:30:02.377267,,,,,,,,,,,,,,,,,,,,,,15.0,2.178156852722168,biomedical research,Causal Inference,True,2.178156852722168,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,medical diagnosis,2025-06-19T02:30:02.377267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.188258171081543,educational technology,Transfer Learning,True,2.188258171081543,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,medical diagnosis,2025-06-19T02:30:02.377267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.9675662517547607,genome analysis,Large Language Models,True,1.9675662517547607,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,medical diagnosis,2025-06-19T02:30:02.377267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0439341068267822,cybersecurity,Federated Learning,True,2.0439341068267822,cross_domain,,,,,,,,,,,,,,,,,,,,,
22,medical diagnosis,2025-06-19T02:30:02.377267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.0242819786071777,social network analysis,Self-Supervised Learning,True,2.0242819786071777,cross_domain,,,,,,,,,,,,,,
22,medical diagnosis,2025-06-19T02:30:02.377267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.105477809906006,drug discovery,Multimodal Learning,True,2.105477809906006,cross_domain,,,,,,,
22,medical diagnosis,2025-06-19T02:30:02.377267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9362934827804565,healthcare AI,Quantum Computing,True,1.9362934827804565,cross_domain
23,autonomous systems,2025-06-19T02:30:02.420035,19.0,2.1695139408111572,material science,Computer Vision,True,2.1695139408111572,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,autonomous systems,2025-06-19T02:30:02.420035,,,,,,,,21.0,2.132655382156372,medical diagnosis,Reinforcement Learning,True,2.132655382156372,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,autonomous systems,2025-06-19T02:30:02.420035,,,,,,,,,,,,,,,15.0,2.1576247215270996,biomedical research,Causal Inference,True,2.1576247215270996,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,autonomous systems,2025-06-19T02:30:02.420035,,,,,,,,,,,,,,,,,,,,,,16.0,2.121305227279663,environmental monitoring,Continual Learning,True,2.121305227279663,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,autonomous systems,2025-06-19T02:30:02.420035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.9856698513031006,genome analysis,Large Language Models,True,1.9856698513031006,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,autonomous systems,2025-06-19T02:30:02.420035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.1354284286499023,educational technology,Transfer Learning,True,2.1354284286499023,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,autonomous systems,2025-06-19T02:30:02.420035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.9808721542358398,cybersecurity,Federated Learning,True,1.9808721542358398,cross_domain,,,,,,,,,,,,,,,,,,,,,
23,autonomous systems,2025-06-19T02:30:02.420035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.006930351257324,social network analysis,Self-Supervised Learning,True,2.006930351257324,cross_domain,,,,,,,,,,,,,,
23,autonomous systems,2025-06-19T02:30:02.420035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0869808197021484,drug discovery,Multimodal Learning,True,2.0869808197021484,cross_domain,,,,,,,
23,autonomous systems,2025-06-19T02:30:02.420035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.929961919784546,healthcare AI,Quantum Computing,True,1.929961919784546,cross_domain
24,natural language understanding,2025-06-19T02:30:02.463028,21.0,2.104823589324951,medical diagnosis,Reinforcement Learning,True,2.104823589324951,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,natural language understanding,2025-06-19T02:30:02.463028,,,,,,,,16.0,2.1077675819396973,environmental monitoring,Continual Learning,True,2.1077675819396973,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,natural language understanding,2025-06-19T02:30:02.463028,,,,,,,,,,,,,,,15.0,2.1027283668518066,biomedical research,Causal Inference,True,2.1027283668518066,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,natural language understanding,2025-06-19T02:30:02.463028,,,,,,,,,,,,,,,,,,,,,,18.0,1.9541269540786743,genome analysis,Large Language Models,True,1.9541269540786743,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,natural language understanding,2025-06-19T02:30:02.463028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.1345632076263428,educational technology,Transfer Learning,True,2.1345632076263428,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,natural language understanding,2025-06-19T02:30:02.463028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0061428546905518,cybersecurity,Federated Learning,True,2.0061428546905518,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,natural language understanding,2025-06-19T02:30:02.463028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1.9993970394134521,social network analysis,Self-Supervised Learning,True,1.9993970394134521,cross_domain,,,,,,,,,,,,,,,,,,,,,
24,natural language understanding,2025-06-19T02:30:02.463028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0857553482055664,climate modeling,Explainable AI,True,2.0857553482055664,cross_domain,,,,,,,,,,,,,,
24,natural language understanding,2025-06-19T02:30:02.463028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9157633781433105,healthcare AI,Quantum Computing,True,1.9157633781433105,cross_domain,,,,,,,
24,natural language understanding,2025-06-19T02:30:02.463028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.016709327697754,space exploration,Edge AI,True,2.016709327697754,cross_domain
25,computer vision,2025-06-19T02:30:02.506295,16.0,2.1704604625701904,environmental monitoring,Continual Learning,True,2.1704604625701904,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,computer vision,2025-06-19T02:30:02.506295,,,,,,,,21.0,2.148468255996704,medical diagnosis,Reinforcement Learning,True,2.148468255996704,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,computer vision,2025-06-19T02:30:02.506295,,,,,,,,,,,,,,,18.0,1.9815086126327515,genome analysis,Large Language Models,True,1.9815086126327515,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,computer vision,2025-06-19T02:30:02.506295,,,,,,,,,,,,,,,,,,,,,,23.0,2.1074671745300293,natural language understanding,Federated Learning,True,2.1074671745300293,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,computer vision,2025-06-19T02:30:02.506295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,2.1749677658081055,educational technology,Transfer Learning,True,2.1749677658081055,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,computer vision,2025-06-19T02:30:02.506295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0371079444885254,cybersecurity,Federated Learning,True,2.0371079444885254,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,computer vision,2025-06-19T02:30:02.506295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,2.021170139312744,social network analysis,Self-Supervised Learning,True,2.021170139312744,cross_domain,,,,,,,,,,,,,,,,,,,,,
25,computer vision,2025-06-19T02:30:02.506295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.087343215942383,drug discovery,Multimodal Learning,True,2.087343215942383,cross_domain,,,,,,,,,,,,,,
25,computer vision,2025-06-19T02:30:02.506295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.9317378997802734,healthcare AI,Quantum Computing,True,1.9317378997802734,cross_domain,,,,,,,
25,computer vision,2025-06-19T02:30:02.506295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.084742307662964,climate modeling,Explainable AI,True,2.084742307662964,cross_domain
26,robotics,2025-06-19T02:30:02.549455,16.0,2.12982177734375,environmental monitoring,Continual Learning,True,2.12982177734375,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,robotics,2025-06-19T02:30:02.549455,,,,,,,,21.0,2.1062097549438477,medical diagnosis,Reinforcement Learning,True,2.1062097549438477,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,robotics,2025-06-19T02:30:02.549455,,,,,,,,,,,,,,,18.0,1.9677975177764893,genome analysis,Large Language Models,True,1.9677975177764893,cross_domain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
